x   y   class
 0.56424	-0.68753	1.0
-0.68753	-0.56424	2.0
 0.68753	 0.56424	3.0
-0.62552	 0.62552	0.0
 0.62552	-0.62552	1.0
-0.62552	-0.62552	2.0
 0.62552	 0.62552	3.0
-0.68010	 0.55814	0.0
 0.68010	-0.55814	1.0
-0.55814	-0.68010	2.0
 0.55814	 0.68010	3.0
-0.72754	 0.48612	0.0
 0.72754	-0.48612	1.0
-0.48612	-0.72754	2.0
 0.48612	 0.72754	3.0
-0.76744	 0.41021	0.0
 0.76744	-0.41021	1.0
-0.41021	-0.76744	2.0
 0.41021	 0.76744	3.0
-0.79951	 0.33117	0.0
 0.79951	-0.33117	1.0
-0.33117	-0.79951	2.0
 0.33117	 0.79951	3.0
-0.82352	 0.24981	0.0
 0.82352	-0.24981	1.0
-0.24981	-0.82352	2.0
 0.24981	 0.82352	3.0
-0.83933	 0.16695	0.0
 0.83933	-0.16695	1.0
-0.16695	-0.83933	2.0
 0.16695	 0.83933	3.0
-0.84686	 0.08341	0.0
 0.84686	-0.08341	1.0
-0.08341	-0.84686	2.0
 0.08341	 0.84686	3.0
-0.84615	 0.00000	0.0
 0.84615	-0.00000	1.0
-0.00000	-0.84615	2.0
 0.00000	 0.84615	3.0
-0.83729	-0.08247	0.0
 0.83729	 0.08247	1.0
 0.08247	-0.83729	2.0
-0.08247	 0.83729	3.0
-0.82046	-0.16320	0.0
 0.82046	 0.16320	1.0
 0.16320	-0.82046	2.0
-0.16320	 0.82046	3.0
-0.79592	-0.24144	0.0
 0.79592	 0.24144	1.0
 0.24144	-0.79592	2.0
-0.24144	 0.79592	3.0
-0.76398	-0.31645	0.0
 0.76398	 0.31645	1.0
 0.31645	-0.76398	2.0
-0.31645	 0.76398	3.0
-0.72504	-0.38754	0.0
 0.72504	 0.38754	1.0
 0.38754	-0.72504	2.0
-0.38754	 0.72504	3.0
-0.67957	-0.45407	0.0
 0.67957	 0.45407	1.0
 0.45407	-0.67957	2.0
-0.45407	 0.67957	3.0
-0.62807	-0.51544	0.0
 0.62807	 0.51544	1.0
 0.51544	-0.62807	2.0
-0.51544	 0.62807	3.0
-0.57112	-0.57112	0.0
 0.57112	 0.57112	1.0
 0.57112	-0.57112	2.0
-0.57112	 0.57112	3.0
-0.50934	-0.62064	0.0
 0.50934	 0.62064	1.0
 0.62064	-0.50934	2.0
-0.62064	 0.50934	3.0
-0.44339	-0.66358	0.0
 0.44339	 0.66358	1.0
 0.66358	-0.44339	2.0
-0.66358	 0.44339	3.0
-0.37394	-0.69960	0.0
 0.37394	 0.69960	1.0
 0.69960	-0.37394	2.0
-0.69960	 0.37394	3.0
-0.30173	-0.72844	0.0
 0.30173	 0.72844	1.0
 0.72844	-0.30173	2.0
-0.72844	 0.30173	3.0
-0.22748	-0.74991	0.0
 0.22748	 0.74991	1.0
 0.74991	-0.22748	2.0
-0.74991	 0.22748	3.0
-0.15195	-0.76388	0.0
 0.15195	 0.76388	1.0
 0.76388	-0.15195	2.0
-0.76388	 0.15195	3.0
-0.07587	-0.77031	0.0
 0.07587	 0.77031	1.0
 0.77031	-0.07587	2.0
-0.77031	 0.07587	3.0
-0.00000	-0.76923	0.0
 0.00000	 0.76923	1.0
 0.76923	-0.00000	2.0
-0.76923	 0.00000	3.0
 0.07493	-0.76074	0.0
-0.07493	 0.76074	1.0
 0.76074	 0.07493	2.0
-0.76074	-0.07493	3.0
 0.14819	-0.74502	0.0
-0.14819	 0.74502	1.0
 0.74502	 0.14819	2.0
-0.74502	-0.14819	3.0
 0.21911	-0.72231	0.0
-0.21911	 0.72231	1.0
 0.72231	 0.21911	2.0
-0.72231	-0.21911	3.0
 0.28701	-0.69291	0.0
-0.28701	 0.69291	1.0
 0.69291	 0.28701	2.0
-0.69291	-0.28701	3.0
 0.35128	-0.65720	0.0
-0.35128	 0.65720	1.0
 0.65720	 0.35128	2.0
-0.65720	-0.35128	3.0
 0.41134	-0.61561	0.0
-0.41134	 0.61561	1.0
 0.61561	 0.41134	2.0
-0.61561	-0.41134	3.0
 0.46665	-0.56861	0.0
-0.46665	 0.56861	1.0
 0.56861	 0.46665	2.0
-0.56861	-0.46665	3.0
 0.51673	-0.51673	0.0
-0.51673	 0.51673	1.0
 0.51673	 0.51673	2.0
-0.51673	-0.51673	3.0
 0.56118	-0.46055	0.0
-0.56118	 0.46055	1.0
 0.46055	 0.56118	2.0
-0.46055	-0.56118	3.0
 0.59962	-0.40065	0.0
-0.59962	 0.40065	1.0
 0.40065	 0.59962	2.0
-0.40065	-0.59962	3.0
 0.63176	-0.33768	0.0
-0.63176	 0.33768	1.0
 0.33768	 0.63176	2.0
-0.33768	-0.63176	3.0
 0.65738	-0.27229	0.0
-0.65738	 0.27229	1.0
 0.27229	 0.65738	2.0
-0.27229	-0.65738	3.0
 0.67630	-0.20515	0.0
-0.67630	 0.20515	1.0
 0.20515	 0.67630	2.0
-0.20515	-0.67630	3.0
 0.68844	-0.13694	0.0
-0.68844	 0.13694	1.0
 0.13694	 0.68844	2.0
-0.13694	-0.68844	3.0
 0.69376	-0.06833	0.0
-0.69376	 0.06833	1.0
 0.06833	 0.69376	2.0
-0.06833	-0.69376	3.0
 0.69231	-0.00000	0.0
-0.69231	 0.00000	1.0
 0.00000	 0.69231	2.0
-0.00000	-0.69231	3.0
 0.68419	 0.06739	0.0
-0.68419	-0.06739	1.0
-0.06739	 0.68419	2.0
 0.06739	-0.68419	3.0
 0.66957	 0.13319	0.0
-0.66957	-0.13319	1.0
-0.13319	 0.66957	2.0
 0.13319	-0.66957	3.0
 0.64870	 0.19678	0.0
-0.64870	-0.19678	1.0
-0.19678	 0.64870	2.0
 0.19678	-0.64870	3.0
 0.62184	 0.25758	0.0
-0.62184	-0.25758	1.0
-0.25758	 0.62184	2.0
 0.25758	-0.62184	3.0
 0.58936	 0.31502	0.0
-0.58936	-0.31502	1.0
-0.31502	 0.58936	2.0
 0.31502	-0.58936	3.0
 0.55165	 0.36860	0.0
-0.55165	-0.36860	1.0
-0.36860	 0.55165	2.0
 0.36860	-0.55165	3.0
 0.50915	 0.41785	0.0
-0.50915	-0.41785	1.0
-0.41785	 0.50915	2.0
 0.41785	-0.50915	3.0
 0.46234	 0.46234	0.0
-0.46234	-0.46234	1.0
-0.46234	 0.46234	2.0
 0.46234	-0.46234	3.0
 0.41175	 0.50171	0.0
-0.41175	-0.50171	1.0
-0.50171	 0.41175	2.0
 0.50171	-0.41175	3.0
 0.35792	 0.53566	0.0
-0.35792	-0.53566	1.0
-0.53566	 0.35792	2.0
 0.53566	-0.35792	3.0
 0.30142	 0.56392	0.0
-0.30142	-0.56392	1.0
-0.56392	 0.30142	2.0
 0.56392	-0.30142	3.0
 0.24286	 0.58631	0.0
-0.24286	-0.58631	1.0
-0.58631	 0.24286	2.0
 0.58631	-0.24286	3.0
 0.18282	 0.60269	0.0
-0.18282	-0.60269	1.0
-0.60269	 0.18282	2.0
 0.60269	-0.18282	3.0
 0.12193	 0.61299	0.0
-0.12193	-0.61299	1.0
-0.61299	 0.12193	2.0
 0.61299	-0.12193	3.0
 0.06079	 0.61721	0.0
-0.06079	-0.61721	1.0
-0.61721	 0.06079	2.0
 0.61721	-0.06079	3.0
 0.00000	 0.61538	0.0
-0.00000	-0.61538	1.0
-0.61538	 0.00000	2.0
 0.61538	-0.00000	3.0
-0.05985	 0.60764	0.0
 0.05985	-0.60764	1.0
-0.60764	-0.05985	2.0
 0.60764	 0.05985	3.0
-0.11818	 0.59413	0.0
 0.11818	-0.59413	1.0
-0.59413	-0.11818	2.0
 0.59413	 0.11818	3.0
-0.17445	 0.57508	0.0
 0.17445	-0.57508	1.0
-0.57508	-0.17445	2.0
 0.57508	 0.17445	3.0
-0.22814	 0.55077	0.0
 0.22814	-0.55077	1.0
-0.55077	-0.22814	2.0
 0.55077	 0.22814	3.0
-0.27876	 0.52152	0.0
 0.27876	-0.52152	1.0
-0.52152	-0.27876	2.0
 0.52152	 0.27876	3.0
-0.32586	 0.48769	0.0
 0.32586	-0.48769	1.0
-0.48769	-0.32586	2.0
 0.48769	 0.32586	3.0
-0.36905	 0.44968	0.0
 0.36905	-0.44968	1.0
-0.44968	-0.36905	2.0
 0.44968	 0.36905	3.0
-0.40795	 0.40795	0.0
 0.40795	-0.40795	1.0
-0.40795	-0.40795	2.0
 0.40795	 0.40795	3.0
-0.44225	 0.36295	0.0
 0.44225	-0.36295	1.0
-0.36295	-0.44225	2.0
 0.36295	 0.44225	3.0
-0.47170	 0.31518	0.0
 0.47170	-0.31518	1.0
-0.31518	-0.47170	2.0
 0.31518	 0.47170	3.0
-0.49608	 0.26516	0.0
 0.49608	-0.26516	1.0
-0.26516	-0.49608	2.0
 0.26516	 0.49608	3.0
-0.51524	 0.21342	0.0
 0.51524	-0.21342	1.0
-0.21342	-0.51524	2.0
 0.21342	 0.51524	3.0
-0.52908	 0.16049	0.0
 0.52908	-0.16049	1.0
-0.16049	-0.52908	2.0
 0.16049	 0.52908	3.0
-0.53755	 0.10692	0.0
 0.53755	-0.10692	1.0
-0.10692	-0.53755	2.0
 0.10692	 0.53755	3.0
-0.54065	 0.05325	0.0
 0.54065	-0.05325	1.0
-0.05325	-0.54065	2.0
 0.05325	 0.54065	3.0
-0.53846	 0.00000	0.0
 0.53846	-0.00000	1.0
-0.00000	-0.53846	2.0
 0.00000	 0.53846	3.0
-0.53108	-0.05231	0.0
 0.53108	 0.05231	1.0
 0.05231	-0.53108	2.0
-0.05231	 0.53108	3.0
-0.51868	-0.10317	0.0
 0.51868	 0.10317	1.0
 0.10317	-0.51868	2.0
-0.10317	 0.51868	3.0
-0.50147	-0.15212	0.0
 0.50147	 0.15212	1.0
 0.15212	-0.50147	2.0
-0.15212	 0.50147	3.0
-0.47971	-0.19870	0.0
 0.47971	 0.19870	1.0
 0.19870	-0.47971	2.0
-0.19870	 0.47971	3.0
-0.45368	-0.24250	0.0
 0.45368	 0.24250	1.0
 0.24250	-0.45368	2.0
-0.24250	 0.45368	3.0
-0.42373	-0.28313	0.0
 0.42373	 0.28313	1.0
 0.28313	-0.42373	2.0
-0.28313	 0.42373	3.0
-0.39022	-0.32025	0.0
 0.39022	 0.32025	1.0
 0.32025	-0.39022	2.0
-0.32025	 0.39022	3.0
-0.35355	-0.35355	0.0
 0.35355	 0.35355	1.0
 0.35355	-0.35355	2.0
-0.35355	 0.35355	3.0
-0.31415	-0.38279	0.0
 0.31415	 0.38279	1.0
 0.38279	-0.31415	2.0
-0.38279	 0.31415	3.0
-0.27244	-0.40774	0.0
 0.27244	 0.40774	1.0
 0.40774	-0.27244	2.0
-0.40774	 0.27244	3.0
-0.22890	-0.42824	0.0
 0.22890	 0.42824	1.0
 0.42824	-0.22890	2.0
-0.42824	 0.22890	3.0
-0.18398	-0.44417	0.0
 0.18398	 0.44417	1.0
 0.44417	-0.18398	2.0
-0.44417	 0.18398	3.0
-0.13816	-0.45547	0.0
 0.13816	 0.45547	1.0
 0.45547	-0.13816	2.0
-0.45547	 0.13816	3.0
-0.09192	-0.46210	0.0
 0.09192	 0.46210	1.0
 0.46210	-0.09192	2.0
-0.46210	 0.09192	3.0
-0.04571	-0.46410	0.0
 0.04571	 0.46410	1.0
 0.46410	-0.04571	2.0
-0.46410	 0.04571	3.0
-0.00000	-0.46154	0.0
 0.00000	 0.46154	1.0
 0.46154	-0.00000	2.0
-0.46154	 0.00000	3.0
 0.04477	-0.45453	0.0
-0.04477	 0.45453	1.0
 0.45453	 0.04477	2.0
-0.45453	-0.04477	3.0
 0.08817	-0.44324	0.0
-0.08817	 0.44324	1.0
 0.44324	 0.08817	2.0
-0.44324	-0.08817	3.0
 0.12979	-0.42786	0.0
-0.12979	 0.42786	1.0
 0.42786	 0.12979	2.0
-0.42786	-0.12979	3.0
 0.16926	-0.40864	0.0
-0.16926	 0.40864	1.0
 0.40864	 0.16926	2.0
-0.40864	-0.16926	3.0
 0.20624	-0.38584	0.0
-0.20624	 0.38584	1.0
 0.38584	 0.20624	2.0
-0.38584	-0.20624	3.0
 0.24039	-0.35977	0.0
-0.24039	 0.35977	1.0
 0.35977	 0.24039	2.0
-0.35977	-0.24039	3.0
 0.27145	-0.33076	0.0
-0.27145	 0.33076	1.0
 0.33076	 0.27145	2.0
-0.33076	-0.27145	3.0
 0.29916	-0.29916	0.0
-0.29916	 0.29916	1.0
 0.29916	 0.29916	2.0
-0.29916	-0.29916	3.0
 0.32333	-0.26535	0.0
-0.32333	 0.26535	1.0
 0.26535	 0.32333	2.0
-0.26535	-0.32333	3.0
 0.34378	-0.22971	0.0
-0.34378	 0.22971	1.0
 0.22971	 0.34378	2.0
-0.22971	-0.34378	3.0
 0.36040	-0.19264	0.0
-0.36040	 0.19264	1.0
 0.19264	 0.36040	2.0
-0.19264	-0.36040	3.0
 0.37311	-0.15455	0.0
-0.37311	 0.15455	1.0
 0.15455	 0.37311	2.0
-0.15455	-0.37311	3.0
 0.38186	-0.11583	0.0
-0.38186	 0.11583	1.0
 0.11583	 0.38186	2.0
-0.11583	-0.38186	3.0
 0.38666	-0.07691	0.0
-0.38666	 0.07691	1.0
 0.07691	 0.38666	2.0
-0.07691	-0.38666	3.0
 0.38755	-0.03817	0.0
-0.38755	 0.03817	1.0
 0.03817	 0.38755	2.0
-0.03817	-0.38755	3.0
 0.38462	-0.00000	0.0
-0.38462	 0.00000	1.0
 0.00000	 0.38462	2.0
-0.00000	-0.38462	3.0
 0.37798	 0.03723	0.0
-0.37798	-0.03723	1.0
-0.03723	 0.37798	2.0
 0.03723	-0.37798	3.0
 0.36779	 0.07316	0.0
-0.36779	-0.07316	1.0
-0.07316	 0.36779	2.0
 0.07316	-0.36779	3.0
 0.35425	 0.10746	0.0
-0.35425	-0.10746	1.0
-0.10746	 0.35425	2.0
 0.10746	-0.35425	3.0
 0.33757	 0.13983	0.0
-0.33757	-0.13983	1.0
-0.13983	 0.33757	2.0
 0.13983	-0.33757	3.0
 0.31800	 0.16997	0.0
-0.31800	-0.16997	1.0
-0.16997	 0.31800	2.0
 0.16997	-0.31800	3.0
 0.29581	 0.19765	0.0
-0.29581	-0.19765	1.0
-0.19765	 0.29581	2.0
 0.19765	-0.29581	3.0
 0.27130	 0.22265	0.0
-0.27130	-0.22265	1.0
-0.22265	 0.27130	2.0
 0.22265	-0.27130	3.0
 0.24477	 0.24477	0.0
-0.24477	-0.24477	1.0
-0.24477	 0.24477	2.0
 0.24477	-0.24477	3.0
 0.21655	 0.26386	0.0
-0.21655	-0.26386	1.0
-0.26386	 0.21655	2.0
 0.26386	-0.21655	3.0
 0.18697	 0.27982	0.0
-0.18697	-0.27982	1.0
-0.27982	 0.18697	2.0
 0.27982	-0.18697	3.0
 0.15638	 0.29256	0.0
-0.15638	-0.29256	1.0
-0.29256	 0.15638	2.0
 0.29256	-0.15638	3.0
 0.12511	 0.30204	0.0
-0.12511	-0.30204	1.0
-0.30204	 0.12511	2.0
 0.30204	-0.12511	3.0
 0.09351	 0.30825	0.0
-0.09351	-0.30825	1.0
-0.30825	 0.09351	2.0
 0.30825	-0.09351	3.0
 0.06190	 0.31121	0.0
-0.06190	-0.31121	1.0
-0.31121	 0.06190	2.0
 0.31121	-0.06190	3.0
 0.03063	 0.31100	0.0
-0.03063	-0.31100	1.0
-0.31100	 0.03063	2.0
 0.31100	-0.03063	3.0
 0.00000	 0.30769	0.0
-0.00000	-0.30769	1.0
-0.30769	 0.00000	2.0
 0.30769	-0.00000	3.0
-0.02969	 0.30143	0.0
 0.02969	-0.30143	1.0
-0.30143	-0.02969	2.0
 0.30143	 0.02969	3.0
-0.05815	 0.29235	0.0
 0.05815	-0.29235	1.0
-0.29235	-0.05815	2.0
 0.29235	 0.05815	3.0
-0.08513	 0.28064	0.0
 0.08513	-0.28064	1.0
-0.28064	-0.08513	2.0
 0.28064	 0.08513	3.0
-0.11039	 0.26650	0.0
 0.11039	-0.26650	1.0
-0.26650	-0.11039	2.0
 0.26650	 0.11039	3.0
-0.13371	 0.25016	0.0
 0.13371	-0.25016	1.0
-0.25016	-0.13371	2.0
 0.25016	 0.13371	3.0
-0.15492	 0.23185	0.0
 0.15492	-0.23185	1.0
-0.23185	-0.15492	2.0
 0.23185	 0.15492	3.0
-0.17385	 0.21183	0.0
 0.17385	-0.21183	1.0
-0.21183	-0.17385	2.0
 0.21183	 0.17385	3.0
-0.19037	 0.19037	0.0
 0.19037	-0.19037	1.0
-0.19037	-0.19037	2.0
 0.19037	 0.19037	3.0
-0.20440	 0.16775	0.0
 0.20440	-0.16775	1.0
-0.16775	-0.20440	2.0
 0.16775	 0.20440	3.0
-0.21586	 0.14423	0.0
 0.21586	-0.14423	1.0
-0.14423	-0.21586	2.0
 0.14423	 0.21586	3.0
-0.22472	 0.12012	0.0
 0.22472	-0.12012	1.0
-0.12012	-0.22472	2.0
 0.12012	 0.22472	3.0
-0.23097	 0.09567	0.0
 0.23097	-0.09567	1.0
-0.09567	-0.23097	2.0
 0.09567	 0.23097	3.0
-0.23463	 0.07118	0.0
 0.23463	-0.07118	1.0
-0.07118	-0.23463	2.0
 0.07118	 0.23463	3.0
-0.23577	 0.04690	0.0
 0.23577	-0.04690	1.0
-0.04690	-0.23577	2.0
 0.04690	 0.23577	3.0
-0.23444	 0.02309	0.0
 0.23444	-0.02309	1.0
-0.02309	-0.23444	2.0
 0.02309	 0.23444	3.0
-0.23077	 0.00000	0.0
 0.23077	-0.00000	1.0
-0.00000	-0.23077	2.0
 0.00000	 0.23077	3.0
-0.22487	-0.02215	0.0
 0.22487	 0.02215	1.0
 0.02215	-0.22487	2.0
-0.02215	 0.22487	3.0
-0.21690	-0.04314	0.0
 0.21690	 0.04314	1.0
 0.04314	-0.21690	2.0
-0.04314	 0.21690	3.0
-0.20703	-0.06280	0.0
 0.20703	 0.06280	1.0
 0.06280	-0.20703	2.0
-0.06280	 0.20703	3.0
-0.19544	-0.08095	0.0
 0.19544	 0.08095	1.0
 0.08095	-0.19544	2.0
-0.08095	 0.19544	3.0
-0.18232	-0.09745	0.0
 0.18232	 0.09745	1.0
 0.09745	-0.18232	2.0
-0.09745	 0.18232	3.0
-0.16789	-0.11218	0.0
 0.16789	 0.11218	1.0
 0.11218	-0.16789	2.0
-0.11218	 0.16789	3.0
-0.15237	-0.12505	0.0
 0.15237	 0.12505	1.0
 0.12505	-0.15237	2.0
-0.12505	 0.15237	3.0
-0.13598	-0.13598	0.0
 0.13598	 0.13598	1.0
 0.13598	-0.13598	2.0
-0.13598	 0.13598	3.0
-0.11895	-0.14494	0.0
 0.11895	 0.14494	1.0
 0.14494	-0.11895	2.0
-0.14494	 0.11895	3.0
-0.10150	-0.15190	0.0
 0.10150	 0.15190	1.0
 0.15190	-0.10150	2.0
-0.15190	 0.10150	3.0
-0.08385	-0.15688	0.0
 0.08385	 0.15688	1.0
 0.15688	-0.08385	2.0
-0.15688	 0.08385	3.0
-0.06623	-0.15990	0.0
 0.06623	 0.15990	1.0
 0.15990	-0.06623	2.0
-0.15990	 0.06623	3.0
-0.04885	-0.16102	0.0
 0.04885	 0.16102	1.0
 0.16102	-0.04885	2.0
-0.16102	 0.04885	3.0
-0.03189	-0.16032	0.0
 0.03189	 0.16032	1.0
 0.16032	-0.03189	2.0
-0.16032	 0.03189	3.0
-0.01555	-0.15789	0.0
 0.01555	 0.15789	1.0
 0.15789	-0.01555	2.0
-0.15789	 0.01555	3.0
-0.00000	-0.15385	0.0
 0.00000	 0.15385	1.0
 0.15385	-0.00000	2.0
-0.15385	 0.00000	3.0
 0.01461	-0.14832	0.0
-0.01461	 0.14832	1.0
 0.14832	 0.01461	2.0
-0.14832	-0.01461	3.0
 0.02814	-0.14146	0.0
-0.02814	 0.14146	1.0
 0.14146	 0.02814	2.0
-0.14146	-0.02814	3.0
 0.04047	-0.13342	0.0
-0.04047	 0.13342	1.0
 0.13342	 0.04047	2.0
-0.13342	-0.04047	3.0
 0.05152	-0.12437	0.0
-0.05152	 0.12437	1.0
 0.12437	 0.05152	2.0
-0.12437	-0.05152	3.0
 0.06119	-0.11448	0.0
-0.06119	 0.11448	1.0
 0.11448	 0.06119	2.0
-0.11448	-0.06119	3.0
 0.06945	-0.10393	0.0
-0.06945	 0.10393	1.0
 0.10393	 0.06945	2.0
-0.10393	-0.06945	3.0
 0.07625	-0.09291	0.0
-0.07625	 0.09291	1.0
 0.09291	 0.07625	2.0
-0.09291	-0.07625	3.0
 0.08159	-0.08159	0.0
-0.08159	 0.08159	1.0
 0.08159	 0.08159	2.0
-0.08159	-0.08159	3.0
 0.08548	-0.07015	0.0
-0.08548	 0.07015	1.0
 0.07015	 0.08548	2.0
-0.07015	-0.08548	3.0
 0.08794	-0.05876	0.0
-0.08794	 0.05876	1.0
 0.05876	 0.08794	2.0
-0.05876	-0.08794	3.0
 0.08904	-0.04759	0.0
-0.08904	 0.04759	1.0
 0.04759	 0.08904	2.0
-0.04759	-0.08904	3.0
 0.08883	-0.03680	0.0
-0.08883	 0.03680	1.0
 0.03680	 0.08883	2.0
-0.03680	-0.08883	3.0
 0.08741	-0.02652	0.0
-0.08741	 0.02652	1.0
 0.02652	 0.08741	2.0
-0.02652	-0.08741	3.0
 0.08488	-0.01688	0.0
-0.08488	 0.01688	1.0
 0.01688	 0.08488	2.0
-0.01688	-0.08488	3.0
 0.08134	-0.00801	0.0
-0.08134	 0.00801	1.0
 0.00801	 0.08134	2.0
-0.00801	-0.08134	3.0
